物品ID,名字,描述,物品详细描述(127汉字),物品类型描述,物品栏图片,地上图片,缩小图片,等级,物品分类,物品子类,lBourseClass,生物最多拥有个数,需求等级,需求状态,死亡掉落几率,获取绑定,装备绑定,销毁标志,出售标志,买入价格,水晶币买入,买入士气,点卷购买,卖出价格,卖出士气,叠放数量,使用消失,流通次数,物品转移记录,存在时间的类型,存在时间,切地图消失,物品冷却ID,物品排序,lUseType_LUA,szGoods_LUA[64],死亡销毁,下线掉落,切换地图掉落,能否放仓库,交易所分类查询,BcmPickupMessage,long lDropCallLua,long lBaseParam_1,long lBaseParam_2,long lBaseParam_3,作用ID1,背包续时油需求个数,装备降级类型
668,背包续时油包,右键点击背包续时油包兑换20个背包续时油(内含20个),★  右键点击[a]背包续时油包[/]兑换20个背包续时油。#★  [a]背包续时油作用：[/]右键点击使用，选择需要续时的背包。#★  5—20格之间的背包每次续时[a]消耗背包续时油的数量[/]和背包格数一一对应。[a]例如：14格背包每次续时需要消耗背包续时油14瓶，18格背包每次续时需要消耗背包续时油18瓶。[/]#★  [y]成功续时后，背包使用时间增加30天。[/],特殊道具,57115,57115,57115,1,2,1,0,0,,0,0,,,,,0,0,0,500,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
669,界石包,右键点击界石包兑换5个界石,★  右键点击[a]界石包[/]兑换5个界石#★  界石功能：[a]右键点击界石传送到记录点[/]，首次使用需要到地图任意地方记录传送点#★  [a]不允许[/]在主城、浮空岛、地下城、城战地图、双子岛记录位置和开启月门#★  每块界石可以传送或开启月门[a]10次[/],特殊道具,57116,57116,57116,2,2,1,0,0,,0,0,,,,,50000,100000,0,500,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,715,,
670,奶包,右键点击奶包兑换300个奶,★  右键点击[a]奶包[/]兑换300个奶。#★  [a]奶的作用：[/]生活技能[y]烹饪[/][a]宫廷炸糕[/]和[a]青椒炒肉[/]制造时所需材料#★  [a]宫廷炸糕[/]烹饪[r]4级学会[/]#★  [a]青椒炒肉[/]烹饪[r]5级学会[/],特殊道具,57117,57117,57117,1,2,1,0,0,,0,0,,,,,50000,100000,0,500,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,715,,
671,蛋包,右键点击蛋包兑换38个蛋,★  右键点击[a]蛋包[/]兑换38个蛋。#★  [a]蛋的作用：[/]生活技能[y]烹饪[/][a]瘦肉汉堡[/]和[a]玫瑰红果酱[/]制造时所需材料#★  [a]瘦肉汉堡[/]烹饪[r]16级学会[/]#★  [a]玫瑰红果酱[/]烹饪[r]21级学会[/],特殊道具,57118,57118,57118,1,2,1,0,0,,0,0,,,,,50000,100000,0,500,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,715,,
672,[特殊]微型能量药水包,右键点击[特殊]微型能量药水包兑换225个[特殊]微型能量药水,★  右键点击[a][特殊]微型能量药水包[/]兑换225个[特殊]微型能量药水。#★  [a][特殊]微型能量药水作用:[/][a]瞬间+250能量。[/]#★  [a]冷却时间20秒。[/],特殊道具,57119,57119,57119,1,2,1,0,0,0,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
673,[特殊]小型能量药水包,右键点击[特殊]小型能量药水包兑换150个[特殊]小型能量药水,★  右键点击[a][特殊]小型能量药水包[/]兑换150个[特殊]小型能量药水。#★  [a][特殊]小型能量药水作用：[/][a]瞬间+400能量。[/]#★  [a]冷却时间20秒。[/],特殊道具,57120,57120,57120,1,2,1,0,0,11,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
674,[特殊]中小型能量药水包,右键点击[特殊]中小型能量药水包兑换90个[特殊]中小型能量药水,★  右键点击[a][特殊]中小型能量药水包[/]兑换90个[特殊]中小型能量药水。#★  [a][特殊]中小型能量药水作用：[/][a]瞬间+600能量。[/]#★  [a]冷却时间20秒。[/],特殊道具,57121,57121,57121,1,2,1,0,0,26,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
675,[特殊]中型能量药水包,右键点击[特殊]中型能量药水包兑换75个[特殊]中型能量药水,★  右键点击[a][特殊]中型能量药水包[/]兑换75个[特殊]中型能量药水。#★  [a][特殊]中型能量药水作用：[/][a]瞬间+800能量。[/]#★  [a]冷却时间20秒。[/],特殊道具,57122,57122,57122,1,2,1,0,0,51,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
676,[特殊]大型能量药水包,右键点击[特殊]大型能量药水包兑换74个[特殊]大型能量药水,★  右键点击[a][特殊]大型能量药水包[/]兑换74个[特殊]大型能量药水。#★  [a][特殊]大型能量药水作用：[/][a]瞬间+1000能量。[/]#★  [a]冷却时间20秒。[/],特殊道具,57123,57123,57123,1,2,1,0,0,66,0,0,,,,,0,0,0,1900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
677,[特殊]微型生命药水包,右键点击[特殊]微型生命药水包兑换100个[特殊]微型生命药水,★  右键点击[a][特殊]微型生命药水包[/]兑换100个[特殊]微型生命药水。#★  [a][特殊]微型生命药水作用：[/][a]瞬间+800生命。[/]#★  [a]冷却时间80秒。[/],特殊道具,57124,57124,57124,1,2,1,0,0,0,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
678,[特殊]小型生命药水包,右键点击[特殊]小型生命药水包兑换70个[特殊]小型生命药水,★  右键点击[a][特殊]小型生命药水包[/]兑换70个[特殊]小型生命药水。#★  [a][特殊]小型生命药水作用：[/][a]瞬间+1200生命。[/]#★  [a]冷却时间80秒。[/],特殊道具,57125,57125,57125,1,2,1,0,0,11,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
679,[特殊]中小型生命药水包,右键点击[特殊]中小型生命药水包兑换76个[特殊]中小型生命药水,★  右键点击[a][特殊]中小型生命药水包[/]兑换76个[特殊]中小型生命药水。#★  [a][特殊]中小型生命药水作用：[/][a]瞬间+2000生命。[/]#★  [a]冷却时间80秒。[/],特殊道具,57126,57126,57126,1,2,1,0,0,26,0,0,,,,,0,0,0,1900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
680,[特殊]中型生命药水包,右键点击[特殊]中型生命药水包兑换65个[特殊]中型生命药水,★  右键点击[a][特殊]中型生命药水包[/]兑换65个[特殊]中型生命药水。#★  [a][特殊]中型生命药水作用：[/][a]瞬间+2500生命。[/]#★  [a]冷却时间80秒。[/],特殊道具,57127,57127,57127,1,2,1,0,0,51,0,0,,,,,0,0,0,1900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
681,[特殊]大型生命药水包,右键点击[特殊]大型生命药水包兑换52个[特殊]大型生命药水,★  右键点击[a][特殊]大型生命药水包[/]兑换52个[特殊]大型生命药水。#★  [a][特殊]大型生命药水作用：[/][a]瞬间+3000生命。[/]#★  [a]冷却时间80秒。[/],特殊道具,57128,57128,57128,1,2,1,0,0,66,0,0,,,,,0,0,0,1900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
682,劣质合成魔晶包,右键点击劣质合成魔晶包兑换45个劣质合成魔晶,★  右键点击[a]劣质合成魔晶包[/]兑换45个劣质合成魔晶。#★  [a]劣质合成魔晶作用：[/]可以提升一、二档装备合成成功率15%。#★  [19:214:3]合成方法：[/]主城[y]研究所[/]→寻找[y]装备改造师[/]→选择[y]装备合成[/]功能条→放入[y]劣质合成魔晶[/]提高合成成功率→开始合成。,特殊道具,57129,57129,57129,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
683,普通合成魔晶包,右键点击普通合成魔晶包兑换25个普通合成魔晶,★  右键点击[a]普通合成魔晶包[/]兑换25个普通合成魔晶。#★  [a]普通合成魔晶作用：[/]可以提升三、四档装备合成成功率15%。#★  [19:214:3]合成方法：[/]主城[y]研究所[/]→寻找[y]装备改造师[/]→选择[y]装备合成[/]功能条→放入[y]普通合成魔晶[/]提高合成成功率→开始合成。,特殊道具,57130,57130,57130,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
684,劣质宝石合成剂包,右键点击劣质宝石合成剂包兑换30个劣质宝石合成剂,★  右键点击[a]劣质宝石合成剂包[/]兑换30个劣质宝石合成剂。#★  [a]劣质宝石合成剂作用：[/]增加1至5级宝石合成时的成功概率16%。#★  [19:214:3]宝石合成方法：[/]主城[y]宝石店[/]→寻找[y]珠宝工匠[/]→选择[y]宝石合成[/]功能条→放入[y]2颗1级[/]宝石→开始合成。,特殊道具,57131,57131,57131,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
685,T1提炼石包,右键点击T1提炼石包兑换13个T1提炼石,★  右键点击[a]T1提炼石包[/]兑换13个T1提炼石。#★  [a]T1提炼石作用：[/]可以提取一档所有装备的[y]附加属性[/]于石头上，通过[y]点化系统[/]可以把石头上的属性附加给其它一档装备。#★  装备的附加属性和石头必须有相同属性才能附加成功。#★  可以找[y]研究所[/][r]装备改造师[/]进行属性提炼和装备点化,特殊道具,57132,57132,57132,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
686,T2提炼石包,右键点击T2提炼石包兑换9个T2提炼石,★  右键点击[a]T2提炼石包[/]兑换9个T2提炼石。#★  [a]T2提炼石作用：[/]可以提取二档所有装备的[y]附加属性[/]于石头上，通过[y]点化系统[/]可以把石头上的属性附加给其它二档装备。#★  装备的附加属性和石头必须有相同属性才能附加成功。#★  可以找[y]研究所[/][r]装备改造师[/]进行属性提炼和装备点化,特殊道具,57133,57133,57133,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
687,T3提炼石包,右键点击T3提炼石包兑换6个T3提炼石,★  右键点击[a]T3提炼石包[/]兑换6个T3提炼石。#★  [a]T3提炼石作用：[/]可以提取三档所有装备的[y]附加属性[/]于石头上，通过[y]点化系统[/]可以把石头上的属性附加给其它三档装备。#★  装备的附加属性和石头必须有相同属性才能附加成功。#★  可以找[y]研究所[/][r]装备改造师[/]进行属性提炼和装备点化,特殊道具,57134,57134,57134,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
688,T4提炼石包,右键点击T4提炼石包兑换6个T4提炼石,★  右键点击[a]T4提炼石包[/]兑换6个T4提炼石。#★  [a]T4提炼石作用：[/]可以提取四档所有装备的[y]附加属性[/]于石头上，通过[y]点化系统[/]可以把石头上的属性附加给其它四档装备。#★  装备的附加属性和石头必须有相同属性才能附加成功。#★  可以找[y]研究所[/][r]装备改造师[/]进行属性提炼和装备点化,特殊道具,57135,57135,57135,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
689,一档套装激活魔晶包,右键点击一档套装激活魔晶包兑换6个一档套装激活魔晶,★  右键点击[a]一档套装激活魔晶包[/]兑换6个一档套装激活魔晶。#★  [a]一档套装激活魔晶作用：[/]一档装备激活为套装时所需道具。#★  [y]激活方法：[/]主城→研究所→装备保养员→选择[y]套装激活[/]→放入需要激活的一档装备→放入[y]一档套装激活魔晶2个[/]→开始激活。,特殊道具,57136,57136,57136,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
690,二档套装激活魔晶包,右键点击二档套装激活魔晶包兑换3个二档套装激活魔晶,★  右键点击[a]二档套装激活魔晶包[/]兑换3个二档套装激活魔晶。#★  [a]二档套装激活魔晶作用：[/]二档装备激活为套装时所需道具。#★  [y]激活方法：[/]主城→研究所→装备保养员→选择[y]套装激活[/]→放入需要激活的一档装备→放入[y]二档套装激活魔晶2个[/]→开始激活。,特殊道具,57137,57137,57137,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
691,三档套装激活魔晶包,右键点击三档套装激活魔晶包兑换2个三档套装激活魔晶,★  右键点击[a]三档套装激活魔晶包[/]兑换2个三档套装激活魔晶。#★  [a]三档套装激活魔晶作用：[/]三档装备激活为套装时所需道具。#★  [y]激活方法：[/]主城→研究所→装备保养员→选择[y]套装激活[/]→放入需要激活的一档装备→放入[y]三档套装激活魔晶2个[/]→开始激活。,特殊道具,57138,57138,57138,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
692,劣质提炼魔晶包,右键点击劣质提炼魔晶包兑换60个劣质提炼魔晶,★  右键点击[a]劣质提炼魔晶包[/]兑换60个劣质提炼魔晶。#★  [a]劣质提炼魔晶作用：[/]可以提升一、二档装备提炼时的成功率15%。#★  [19:214:3]提炼方法：[/]主城[y]研究所[/]→寻找[y]装备改造师[/]→选择[y]装备提炼[/]功能条→放入[y]劣质提炼魔晶[/]提升提炼成功率→开始提炼。,特殊道具,57139,57139,57139,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
693,普通提炼魔晶包,右键点击普通提炼魔晶包兑换25个普通提炼魔晶,★  右键点击[a]普通提炼魔晶包[/]兑换25个普通提炼魔晶。#★  [a]普通提炼魔晶作用：[/]可以提升三、四档装备提炼时的成功率15%。#★  [19:214:3]提炼方法：[/]主城[y]研究所[/]→寻找[y]装备改造师[/]→选择[y]装备提炼[/]功能条→放入[y]普通提炼魔晶[/]提升提炼成功率→开始提炼。,特殊道具,57140,57140,57140,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
694,劣质点化魔晶包,右键点击劣质点化魔晶包兑换60个劣质点化魔晶,★  右键点击[a]劣质点化魔晶包[/]兑换60个劣质点化魔晶。#★  [a]劣质点化魔晶作用：[/]可以提升一、二档装备点化时的成功率19%。#★  [19:214:3]点化方法：[/]主城[y]研究所[/]→寻找[y]装备改造师[/]→选择[y]装备点化[/]功能条→放入[y]劣质点化魔晶[/]提升点化成功率→开始点化。,特殊道具,57141,57141,57141,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
695,普通点化魔晶包,右键点击普通点化魔晶包兑换25个普通点化魔晶,★  右键点击[a]普通点化魔晶包[/]兑换25个普通点化魔晶。#★  [a]普通点化魔晶作用：[/]可以提升三、四档装备点化时的成功率19%。#★  [19:214:3]点化方法：[/]主城[y]研究所[/]→寻找[y]装备改造师[/]→选择[y]装备点化[/]功能条→放入[y]普通点化魔晶[/]提升点化成功率→开始点化。,特殊道具,57142,57142,57142,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
696,普通润滑剂包,右键点击普通润滑剂包兑换10个普通润滑剂,★  右键点击[a]普通润滑剂包[/]兑换10个普通润滑剂。#★  [a]普通润滑剂作用：[/]三、四档装备凿洞所需原料。#★  [19:214:3]凿洞方法：[/]主城[y]技能学院[/]→学习生活技能[y]【凿洞】[/]→[y]按X键[/]打开技能面板→[y]右键点击凿洞技能图标[/]→放入需要凿洞的装备（注释：装备必须有凿洞潜力才能凿）。,特殊道具,57143,57143,57143,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
697,资源刷新凭证包,右键点击资源刷新凭证包兑换12个资源刷新凭证,★  右键点击[a]资源刷新凭证包[/]兑换12个资源刷新凭证。#★  [a]资源刷新凭证作用：[/]土地刷新资源的凭证，允许[r]刷新资源500[/]。#★  [19:214:3]刷新方法：[/]到自己需要刷新的土地→点[y]土地管理员[/]→选择[y]土地资源刷新[/]功能条→开始刷新→[r]扣除背包中相应的刷新凭证。[/],特殊道具,57145,57145,57145,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
698,土地续约凭证包,右键点击土地续约凭证包兑换15个土地续约凭证,★  右键点击[a]土地续约凭证包[/]兑换15个土地续约凭证。#★  [a]土地续约凭证作用：[/]土地使用期限[r]延长60分钟[/]的凭证。#★  [19:214:3]延长方法：[/]到自己需要延长使用时间的土地→点[y]土地管理员[/]→选择[y]土地延长时间[/]功能条→选择[y]延长具体时间[/]→[r]扣除背包中相应的延长时间凭证。[/],特殊道具,57144,57144,57144,1,2,1,0,0,,0,0,,,,,0,0,0,900,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
699,英雄岛礼包,右键点击礼包可以获得礼品,,礼包,57094,57094,57094,1,2,1,0,0,,0,0,1,,,,1000,1000,0,0,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
700,二档潘多拉之盒,神秘道具,★  [a]用途：[/]右键点击潘多拉之盒可以兑换道具,神秘道具,53069,53069,53069,1,2,1,0,0,,0,0,,,,,1,1,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,700,,
701,2000士气兑换卷,右键使用可以获得2000士气,★  右键使用可以获得2000士气。,士气卷轴,57003,57003,57003,1,2,1,0,0,,0,0,1,,,,1,1,0,,,,1,1,-1,0,,-1,,0,,,,,,,,0,,,,,,701,,
702,一号新手黄金宝箱,道具,★  [a]用途：[/]使用右键，打开宝箱获得礼物#★  [a]说明：[/][255:0:255]需要等级达到1级[/],道具,57093,57093,57093,1,2,1,0,0,,0,0,1,1,1,1,1000,1000,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,703,,
704,一档勇气勋章,任务物品,★  一档勇气勋章。#★  [y]右键点击可换取60点经验。[/],任务道具,57036,57036,57036,1,2,1,0,0,,0,0,1,,,,1,1,0,,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,704,,
705,起爆器,爆炸道具,★  英雄“博士”必杀技“遥控地雷”必须的道具，使用时[a]消耗技能元素[/]。#★  埋设好遥控地雷以后，右键点击“起爆器”，遥控地雷即会爆炸，对其附近的敌人产生巨大伤害。#★  主城[y]新手商店[/]有售。,特殊道具,57097,57097,57097,1,2,1,0,0,,0,0,1,,,,1,3,0,,,,1000,1,-1,0,,-1,0,705,,,,,,,,0,,,,,,705,,
706,1级加速药水,特殊道具,★  增加50%移动速度，只能在塔防副本中使用，离开塔防副本后自动删除。,特殊道具,53159,53159,53159,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
707,2级加速药水,特殊道具,★  增加100%移动速度，只能在塔防副本中使用，离开塔防副本后自动删除。,特殊道具,53160,53160,53160,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
708,3级加速药水,特殊道具,★  增加150%移动速度，只能在塔防副本中使用，离开塔防副本后自动删除。,特殊道具,53161,53161,53161,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
709,4级加速药水,特殊道具,★  增加200%移动速度，只能在塔防副本中使用，离开塔防副本后自动删除。,特殊道具,53162,53162,53162,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
710,传送器,特殊道具,★  传送到指定位置，只能在塔防副本中使用，离开塔防副本后自动删除。,特殊道具,53171,53171,53171,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,710,,,,,,,,0,,,,,,706,,
711,研究所遥控器,特殊道具,★  远程使用研究所功能，只能在塔防副本中使用，离开塔防副本后自动删除。,特殊道具,53170,53170,53170,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
712,大陆架振荡器,特殊道具,★  清除掉一条路上最后刷出来的一轮敌方怪物，只能在塔防副本内使用，离开塔防副本后自动删除。,特殊道具,53172,53172,53172,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
713,黑洞制造器,特殊道具,★  清除掉全地图[a]最后刷出[/]的一轮敌方怪物，离开塔防副本后自动删除。,特殊道具,53175,53175,53175,1,2,1,0,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,1,0,,,,,,,,0,,,,,,706,,
714,点金手套,可以秒杀敌方普通士兵（阵营怪/野怪）的特殊道具,★  [a]用途：[/]可以秒杀敌方普通士兵，只能在拉锯战浮空岛、训练营浮空岛和英雄领域内使用，使用此道具迅速累积士气或经验#★  [a]说明：[/]不能对建筑和BOSS使用，无法对玩家使用#★  [a]杀死41级和41级以上的敌兵需消耗两个，冷却时间3秒,特殊道具,68015,68015,68015,2,2,1,5005,0,,0,0,,,,,100,100,0,1,,,9999,1,-1,1,,-1,,714,,,,,,,,0,,,,,,714,,
715,点金手套包,可以秒杀敌方普通士兵（阵营怪/野怪）的特殊道具(内含900个),★  [a]用途：[/]右键点击[255:0:255]点金手套包[/]兑换900个点金手套#★  [a]获取：[/]商城出售#★  [a]说明：[/][255:0:255]点金手套[/]是秒杀怪物（阵营怪/野怪）的特殊道具，不能对建筑使用，无法对玩家使用,特殊道具,68016,68016,68016,2,2,1,5005,0,,0,0,,,,,90000,90000,0,900,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,715,,
